county,county_name,num_below_p50,pop2018,ec_county,ec_se_county,child_ec_county,child_ec_se_county,ec_grp_mem_county,ec_high_county,ec_high_se_county,child_high_ec_county,child_high_ec_se_county,ec_grp_mem_high_county,exposure_grp_mem_county,exposure_grp_mem_high_county,child_exposure_county,child_high_exposure_county,bias_grp_mem_county,bias_grp_mem_high_county,child_bias_county,child_high_bias_county,clustering_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,income
17107.0,"Logan, Illinois",2531.1257,29207.0,0.84324002,0.01349,0.98444998,0.034940001,0.88973999,1.2874,0.01244,1.0810601,0.035659999,1.32793,1.01206,1.12207,1.00511,1.01327,0.12086,-0.18347,0.02055,-0.0669,0.12026,0.9971,0.072839998,0.019090001,33962.0
17109.0,"McDonough, Illinois",2588.2185,30875.0,0.87976003,0.01198,0.89339,0.037549999,0.88834,1.33294,0.01307,0.96961999,0.037409998,1.34038,0.95753002,1.14044,0.89916003,0.91507,0.07226,-0.17532,0.00642,-0.059610002,0.11292,0.99387997,0.10022,0.035190001,37369.0
17111.0,"McHenry, Illinois",14208.711,307789.0,1.0315599,0.00813,1.32226,0.01465,1.09259,1.49582,0.0077,1.48263,0.0146,1.56332,1.21182,1.43011,1.33438,1.42664,0.098379999,-0.093149997,0.0090800002,-0.039250001,0.10014,0.97126001,0.085699998,0.01337,37844.0
17113.0,"McLean, Illinois",9364.2822,173219.0,0.96234,0.0084199999,1.2444299,0.01932,1.00105,1.47892,0.0077999998,1.4436001,0.019099999,1.53374,1.14426,1.3328,1.28029,1.3612601,0.12515,-0.15076999,0.02801,-0.060479999,0.10347,0.98714,0.084959999,0.01888,33254.0
17115.0,"Macon, Illinois",11312.317,106512.0,0.67282999,0.0081099998,0.99032998,0.023010001,0.69428003,1.28172,0.0098900003,1.19317,0.0228,1.32318,0.82485998,1.09276,0.98962998,1.11998,0.1583,-0.21086,-0.00070999999,-0.065350004,0.11374,0.99653,0.065530002,0.01536,28528.0
17117.0,"Macoupin, Illinois",4803.1899,45719.0,0.8581,0.01006,0.96977001,0.02527,0.90968001,1.27161,0.01084,1.03198,0.025699999,1.2856899,0.96925002,1.0769,0.96165001,0.97413999,0.06146,-0.19388001,-0.00844,-0.059379999,0.12408,0.99137002,0.10192,0.01319,35176.0
17119.0,"Madison, Illinois",22423.709,265670.0,0.80873001,0.00667,0.97482997,0.01454,0.8387,1.37503,0.0071800002,1.17327,0.01468,1.40272,0.92843002,1.1585,1.0086499,1.09297,0.096639998,-0.21081001,0.033530001,-0.073469996,0.10833,0.98931003,0.08986,0.01512,30856.0
17121.0,"Marion, Illinois",4892.4468,38084.0,0.69865,0.01081,0.75642002,0.0266,0.69928002,1.13116,0.0128,0.88620001,0.027070001,1.12318,0.75740999,0.88111001,0.75408,0.79671001,0.076739997,-0.27474001,-0.0031099999,-0.11233,0.12367,0.99651998,0.066249996,0.01418,31198.0
17123.0,"Marshall, Illinois",960.2146,11794.0,0.90486002,0.016030001,0.99811,0.04826,1.01062,1.3212301,0.01619,1.0951,0.04961,1.35813,1.05989,1.16241,1.0126899,1.03268,0.046489999,-0.16838001,0.01439,-0.06044,0.12559,0.99226999,0.12477,0.023010001,33982.0
17125.0,"Mason, Illinois",1781.4648,13778.0,0.82437003,0.01429,0.72078001,0.034929998,0.83710003,1.2417001,0.01512,0.81463999,0.035530001,1.23985,0.90876001,1.0323,0.74834001,0.76953,0.07886,-0.20105,0.036830001,-0.058619998,0.13322,0.99449003,0.12791,0.02063,30109.0
17127.0,"Massac, Illinois",1627.0872,14430.0,0.80937999,0.01519,0.75401002,0.039999999,0.83932,1.2037899,0.01763,0.85856998,0.039980002,1.18899,0.85829002,0.92303002,0.78527999,0.79895997,0.0221,-0.28814,0.039820001,-0.074600004,0.12587,0.9982,0.11605,0.024089999,28221.0
17129.0,"Menard, Illinois",1074.7877,12367.0,0.91246998,0.01663,1.09126,0.039190002,1.0264601,1.33349,0.01398,1.17442,0.039700001,1.3951499,1.07525,1.18581,1.08674,1.10896,0.045370001,-0.17654,-0.00416,-0.05903,0.11533,0.99216002,0.10347,0.02107,34890.0
17131.0,"Mercer, Illinois",1507.8542,15693.0,0.92795002,0.01584,0.91175002,0.038460001,0.96996999,1.33437,0.01374,0.96293998,0.03898,1.33882,1.0317,1.14983,0.89399999,0.90868002,0.059829999,-0.16436,-0.019859999,-0.05971,0.12768,0.99414003,0.10605,0.02087,39559.0
17133.0,"Monroe, Illinois",1504.4821,33936.0,1.13726,0.01278,1.24187,0.02671,1.26086,1.5077699,0.0092099998,1.31065,0.027550001,1.55158,1.2257,1.34957,1.24488,1.26775,-0.028689999,-0.14969,0.00242,-0.033840001,0.11365,0.99296999,0.088150002,0.0165,40994.0
17135.0,"Montgomery, Illinois",3128.7896,29009.0,0.80458999,0.01238,0.81230998,0.03107,0.83209997,1.25467,0.01391,0.87546998,0.031569999,1.26112,0.90784001,1.01851,0.78605002,0.79530001,0.08343,-0.23820999,-0.033410002,-0.1008,0.12745,0.99792999,0.058279999,0.01895,35241.0
17137.0,"Morgan, Illinois",3337.3711,34426.0,0.74520999,0.01133,0.76871002,0.030750001,0.69872999,1.28984,0.01247,0.91737002,0.031690001,1.25363,0.81114,0.98556,0.78890997,0.82945001,0.13858999,-0.27199,0.02561,-0.10599,0.11683,0.99541003,0.13584,0.016650001,31697.0
17139.0,"Moultrie, Illinois",1506.6238,14703.0,0.88616002,0.015930001,0.91204,0.044610001,1.00077,1.29865,0.01435,0.97373998,0.045060001,1.36729,1.0514801,1.15054,0.93383002,0.94064999,0.04823,-0.18838,0.023329999,-0.035190001,0.11197,0.99131,0.11749,0.02062,39176.0
17141.0,"Ogle, Illinois",4340.9678,51328.0,0.92101002,0.01023,1.08206,0.022770001,0.99010003,1.34961,0.0101,1.16167,0.02286,1.38439,1.046,1.18031,1.07832,1.09878,0.053440001,-0.17290001,-0.00346,-0.057229999,0.11501,0.98822999,0.09403,0.01818,34833.0
17143.0,"Peoria, Illinois",17537.518,184463.0,0.70376998,0.0071800002,0.92351002,0.018829999,0.73345,1.4009,0.0079699997,1.21364,0.0186,1.44491,0.87739998,1.2463599,0.92553002,1.14906,0.16406,-0.15931,0.0021800001,-0.056200001,0.10823,0.99359,0.068539999,0.01812,27741.0
17145.0,"Perry, Illinois",2404.9419,21384.0,0.78083003,0.01352,0.80555999,0.03616,0.83196002,1.19396,0.01532,0.87873,0.035409998,1.2160701,0.87564999,0.97184998,0.80975002,0.81322998,0.04989,-0.25130001,0.0051799999,-0.080540001,0.1339,0.99843001,0.079410002,0.023010001,33545.0
17147.0,"Piatt, Illinois",1191.3479,16427.0,1.01722,0.01636,1.06934,0.037080001,1.15589,1.45547,0.0121,1.14196,0.037129998,1.51125,1.1950901,1.32382,1.05662,1.10769,0.0328,-0.14158,-0.01204,-0.03094,0.11769,0.98733997,0.11098,0.021980001,36218.0
17149.0,"Pike, Illinois",2204.7671,15754.0,0.82776999,0.01425,0.78795999,0.04174,0.81624001,1.23333,0.01574,0.85913998,0.042240001,1.1877199,0.84663999,0.95595998,0.76490998,0.79297,0.035909999,-0.24244,-0.030130001,-0.083449997,0.14369,0.99794,0.20972,0.017680001,39256.0
17151.0,"Pope, Illinois",518.85675,4249.0,0.80373001,0.02581,,,0.83798999,1.1588,0.031099999,,,1.12046,0.85962999,0.93660998,,,0.02517,-0.19629,,,0.12583999,0.99321997,0.15937001,0.035160001,32427.0
17153.0,"Pulaski, Illinois",1316.2628,5611.0,0.64888,0.01808,,,0.66904002,1.0383101,0.027279999,,,1.0352499,0.66935003,0.83634001,,,0.00044999999,-0.23783,,,0.13562,0.99461001,0.055539999,0.024590001,29453.0
17155.0,"Putnam, Illinois",421.52777,5746.0,0.93984997,0.02015,1.11473,0.059209999,1.04369,1.31828,0.01915,1.1504,0.059769999,1.37084,1.08114,1.19476,1.08061,1.0808001,0.034639999,-0.14737999,-0.031580001,-0.064400002,0.12504999,0.98939002,0.16658001,0.0082599996,37672.0
17157.0,"Randolph, Illinois",2876.8979,32546.0,0.80009001,0.0118,0.81026,0.031550001,0.83337998,1.24022,0.01313,0.92357999,0.032570001,1.25788,0.86817998,1.01737,0.79966003,0.85832,0.04008,-0.23639999,-0.01326,-0.076030001,0.12898,0.99607998,0.093160003,0.01421,36628.0
17159.0,"Richland, Illinois",1941.6016,15881.0,0.81281,0.01445,0.89495999,0.04301,0.82625002,1.22242,0.016030001,0.96078998,0.042520002,1.21422,0.86278999,0.95006001,0.87186003,0.87674999,0.042350002,-0.27805001,-0.0265,-0.095849998,0.13581,0.99756998,0.05895,0.01945,35365.0
17161.0,"Rock Island, Illinois",13441.712,145275.0,0.74805999,0.00789,0.87840003,0.017890001,0.77221,1.3168,0.0086000003,1.06306,0.01847,1.3409899,0.91092002,1.1121401,0.89020002,0.94906002,0.15228,-0.20577,0.01326,-0.12012,0.1048,0.99044001,0.11645,0.01761,32079.0
17163.0,"St. Clair, Illinois",31872.82,263463.0,0.70964003,0.0060899998,0.89195001,0.01509,0.72641999,1.34079,0.0073899999,1.21997,0.01558,1.37597,0.78893,1.1693,0.89494997,1.1421,0.079230003,-0.17674001,0.0033499999,-0.068180002,0.095299996,0.99182999,0.070479997,0.01463,27711.0
17165.0,"Saline, Illinois",3308.2346,24231.0,0.69823998,0.01246,0.74957001,0.035599999,0.71689999,1.14215,0.01454,0.80778003,0.035700001,1.14768,0.77796,0.86716002,0.72215003,0.72741002,0.078489996,-0.32350001,-0.03796,-0.11049,0.12673,0.99787003,0.065750003,0.016070001,33506.0
17167.0,"Sangamon, Illinois",17176.205,197661.0,0.77772999,0.0071,1.03029,0.01877,0.7816,1.38753,0.0079199998,1.28281,0.018719999,1.41719,0.88161999,1.19389,1.0319999,1.21259,0.11345,-0.18703,0.00166,-0.057909999,0.098250002,0.99137998,0.087350003,0.018200001,28866.0
17169.0,"Schuyler, Illinois",790.05518,7064.0,0.83855999,0.02045,0.56125998,0.054930001,0.89416999,1.2402101,0.021919999,0.58608001,0.056449998,1.26122,0.93248999,1.05084,0.53847998,0.55441999,0.04109,-0.20018999,-0.042289998,-0.057089999,0.13991,0.99773002,0.095250003,0.01832,34512.0
17171.0,"Scott, Illinois",644.84656,5047.0,0.85881001,0.021640001,0.76429999,0.065959997,0.96033001,1.21733,0.02149,0.85224003,0.066540003,1.2682199,0.97727001,1.07583,0.77354002,0.81230998,0.017340001,-0.17883,0.01195,-0.049150001,0.13756,0.99667001,0.088299997,0.0079899998,36920.0
17173.0,"Shelby, Illinois",2329.5396,21832.0,0.88202,0.01302,0.83854997,0.037129998,0.95880002,1.27389,0.01376,0.90041,0.038040001,1.29852,0.97891003,1.08963,0.81019998,0.86175001,0.02055,-0.19171,-0.034990001,-0.044849999,0.12738,0.99444002,0.084150001,0.02196,37319.0
17175.0,"Stark, Illinois",695.27887,5500.0,0.92452002,0.01815,0.94678998,0.057349999,0.93136001,1.3246,0.021980001,1.00061,0.057220001,1.30683,0.96499002,1.09938,0.94167,0.94542003,0.034850001,-0.18869001,-0.00544,-0.058370002,0.12116,0.99574,0.08777,0.019160001,35372.0
17177.0,"Stephenson, Illinois",4311.8218,45433.0,0.77122998,0.01028,0.83867002,0.026559999,0.70120001,1.25831,0.01289,0.96490002,0.027620001,1.1950099,0.79162002,0.98957002,0.86265999,0.88727999,0.11422,-0.20761,0.02781,-0.087480001,0.1199,0.99567002,0.05917,0.01987,31060.0
17179.0,"Tazewell, Illinois",8989.8994,133852.0,0.89353001,0.0086500002,0.96269,0.018929999,0.93759,1.4189399,0.0082099997,1.1502,0.019400001,1.4513201,1.0390199,1.23332,0.97347999,1.06461,0.097620003,-0.17676,0.01109,-0.080399998,0.10323,0.98727,0.08788,0.01483,32368.0
17181.0,"Union, Illinois",2042.6582,17127.0,0.73984998,0.01473,0.78034002,0.03703,0.76529998,1.1545,0.01688,0.82998002,0.03782,1.1468,0.78965998,0.91803002,0.77188998,0.79350001,0.030850001,-0.24919,-0.01095,-0.04597,0.13051,0.99643999,0.067759998,0.01585,32716.0
17183.0,"Vermilion, Illinois",9654.5742,78407.0,0.63591999,0.0089499997,0.79825002,0.020470001,0.61941999,1.15567,0.01181,0.98878998,0.02098,1.15688,0.70069999,0.91281998,0.79391998,0.87317002,0.116,-0.26736,-0.0054500001,-0.13241,0.12077,0.99730003,0.057689998,0.01405,29406.0
17185.0,"Wabash, Illinois",1370.5511,11573.0,0.85715997,0.018409999,0.82191002,0.041359998,0.96281999,1.2239799,0.01633,0.91526997,0.04177,1.28558,1.02808,1.0764199,0.82494998,0.82652003,0.063469999,-0.19430999,0.0036800001,-0.10738,0.14177001,0.99912,0.099869996,0.020679999,38992.0
17187.0,"Warren, Illinois",2193.0679,17338.0,0.74355,0.01448,0.78259999,0.041790001,0.73509997,1.28415,0.016209999,0.90056002,0.043529999,1.29052,0.81195003,1.04546,0.75827998,0.78741997,0.09465,-0.23441,-0.03207,-0.14368001,0.12744001,0.99702001,0.099780001,0.02025,35015.0
17189.0,"Washington, Illinois",1302.36,14155.0,0.92009997,0.016589999,0.93339002,0.04146,1.02867,1.29357,0.01485,1.02731,0.040940002,1.3542,1.07722,1.16632,0.92931002,0.94085002,0.04507,-0.16108,-0.0043899999,-0.091899998,0.12444,0.99441999,0.10197,0.019640001,40524.0
17191.0,"Wayne, Illinois",2310.4443,16487.0,0.79851002,0.01495,0.76422,0.038109999,0.84243,1.2035201,0.01712,0.78767997,0.038710002,1.19893,0.85633999,0.95046997,0.73392999,0.74057001,0.016240001,-0.26140001,-0.04126,-0.063620001,0.14596,0.99668002,0.070430003,0.02098,36180.0
17193.0,"White, Illinois",1720.5532,14025.0,0.76433003,0.01547,0.81559998,0.041189998,0.83367002,1.19792,0.01646,0.90082997,0.042149998,1.22657,0.88299,0.95844001,0.78735,0.81671,0.055860002,-0.27976,-0.035890002,-0.103,0.14292,0.99865001,0.11052,0.018200001,38345.0
17195.0,"Whiteside, Illinois",5630.9409,56396.0,0.80208999,0.01017,0.95846999,0.02376,0.79755002,1.2349499,0.01108,1.06857,0.02438,1.23331,0.87555999,1.03601,0.94708002,0.99248999,0.089100003,-0.19044,-0.01203,-0.07666,0.12137,0.99662,0.068549998,0.018130001,33674.0
17197.0,"Will, Illinois",37105.035,688697.0,0.88901001,0.0066800001,1.15271,0.01302,0.96451998,1.48598,0.0075900001,1.4611599,0.01274,1.5419101,1.03671,1.41712,1.17682,1.4090101,0.069640003,-0.088059999,0.02049,-0.037009999,0.095739998,0.96889001,0.063309997,0.01191,32168.0
17199.0,"Williamson, Illinois",6946.2598,67299.0,0.76560998,0.0091800001,0.86799997,0.023770001,0.82270998,1.21905,0.0095699998,0.97737998,0.023840001,1.25911,0.88111001,1.00813,0.85948002,0.89108998,0.06628,-0.24896,-0.0098999999,-0.096840002,0.10641,0.99185997,0.068680003,0.017589999,31787.0
17201.0,"Winnebago, Illinois",25384.186,286174.0,0.69253999,0.00661,0.91426998,0.016319999,0.73633999,1.30238,0.0083999997,1.2316099,0.01592,1.37506,0.85499001,1.1784199,0.93454999,1.14773,0.13877,-0.16687,0.021709999,-0.073080003,0.096089996,0.99177003,0.058759999,0.01332,28455.0
17203.0,"Woodford, Illinois",1913.6804,38817.0,1.06163,0.0122,1.11509,0.02644,1.13942,1.4742301,0.0099600004,1.2409101,0.02682,1.51591,1.17706,1.29853,1.11914,1.17053,0.03198,-0.1674,0.0036200001,-0.06013,0.11348,0.98251998,0.08371,0.020129999,36793.0
18001.0,"Adams, Indiana",3752.6504,35195.0,0.88123,0.01276,0.75392002,0.029239999,0.93096,1.31402,0.01324,0.84581,0.030300001,1.31479,0.97957999,1.0792201,0.76312,0.77559,0.049630001,-0.21827,0.01206,-0.090539999,0.12841,0.99633002,0.04851,0.018370001,35349.0
18003.0,"Allen, Indiana",31541.771,370016.0,0.76571,0.0063700001,0.92057002,0.01549,0.82385999,1.32177,0.0073799998,1.14293,0.01545,1.39407,0.89750999,1.17617,0.92506999,1.07385,0.082060002,-0.18527,0.0048500001,-0.064329997,0.098289996,0.98988003,0.070309997,0.01273,29334.0
18005.0,"Bartholomew, Indiana",6266.5239,81893.0,0.82498997,0.0099900002,1.02782,0.02427,0.88652003,1.37418,0.0102,1.21982,0.024119999,1.40692,1.06323,1.18163,1.10163,1.10254,0.16621,-0.19066,0.067000002,-0.10637,0.10016,0.99211001,0.076370001,0.0166,28753.0
18007.0,"Benton, Indiana",1058.7745,8667.0,0.85102999,0.017109999,0.77367002,0.041110002,0.94396001,1.29418,0.017859999,0.83789998,0.042210001,1.3337899,1.01805,1.12949,0.80794001,0.80932999,0.072779998,-0.18087,0.04242,-0.03531,0.11096,0.98303998,0.099119999,0.02035,41124.0
18009.0,"Blackford, Indiana",1532.2316,12129.0,0.73729998,0.0149,0.69814998,0.040630002,0.77350998,1.12283,0.01767,0.77064002,0.040879998,1.12929,0.83618999,0.93009001,0.69700003,0.70014,0.074969999,-0.21416999,-0.00165,-0.1007,0.11863,0.99260998,0.12537999,0.018750001,28968.0
18011.0,"Boone, Indiana",3371.333,64321.0,0.98833001,0.01119,1.11246,0.02421,1.08056,1.5347199,0.0081900004,1.38106,0.02414,1.57574,1.12664,1.36219,1.13369,1.3241301,0.040899999,-0.15677001,0.018719999,-0.042989999,0.099169999,0.96529001,0.10732,0.01472,32446.0
18013.0,"Brown, Indiana",1422.4091,15034.0,0.84320003,0.01581,0.81937999,0.042369999,0.94104999,1.2531199,0.01445,0.88687998,0.042860001,1.31888,1.04828,1.14582,0.80361003,0.80628997,0.10229,-0.15103,-0.019619999,-0.099950001,0.12508,0.97974998,0.14806999,0.02702,30671.0
18015.0,"Carroll, Indiana",1979.4093,19994.0,0.89156002,0.0148,0.93867999,0.038210001,0.97240001,1.26807,0.01462,1.01175,0.038660001,1.3213201,1.0192,1.11775,0.92723,0.93756002,0.045919999,-0.18212,-0.01235,-0.079130001,0.11145,0.98386002,0.097039998,0.027450001,34068.0
18017.0,"Cass, Indiana",4527.0044,38084.0,0.64837998,0.01147,0.73782998,0.026289999,0.64631999,1.16589,0.01386,0.87617999,0.02634,1.1941299,0.73622,0.89967,0.74094999,0.75746,0.12211,-0.32730001,0.0041999999,-0.15673,0.1085,0.99447,0.068269998,0.01497,30770.0
18019.0,"Clark, Indiana",10133.378,115702.0,0.82122999,0.0077300002,0.88578999,0.02055,0.89058,1.31036,0.0084499996,1.04816,0.020719999,1.3487,0.95471001,1.11835,0.86203998,0.94792998,0.067170002,-0.20597,-0.027550001,-0.10573,0.094999999,0.98006999,0.083099999,0.0085699996,29729.0
18021.0,"Clay, Indiana",3097.5371,26268.0,0.7888,0.0122,0.77354002,0.030309999,0.82608002,1.21937,0.01242,0.88462001,0.030069999,1.23255,0.89446002,0.98405999,0.75353003,0.75872999,0.076449998,-0.25251999,-0.026559999,-0.16592,0.11886,0.99256003,0.10693,0.01519,31867.0
18023.0,"Clinton, Indiana",3524.9917,32301.0,0.70153999,0.01207,0.74169999,0.030710001,0.74242002,1.21956,0.01249,0.87948,0.031330001,1.2501301,0.86082,1.02715,0.75489998,0.79315001,0.13754,-0.21708,0.01749,-0.10886,0.11305,0.99342,0.084600002,0.015900001,30974.0
18025.0,"Crawford, Indiana",1531.6138,10581.0,0.77706999,0.016240001,0.47059,0.047200002,0.80157,1.1637,0.01914,0.52565998,0.04834,1.16947,0.84921002,0.94431001,0.45139,0.45888999,0.0561,-0.23842999,-0.04253,-0.14552,0.12575001,0.99302,0.067869999,0.01534,32649.0
18027.0,"Daviess, Indiana",4515.6846,32937.0,0.73146999,0.01264,0.90047002,0.031939998,0.78452998,1.26685,0.01348,0.99795997,0.031849999,1.29024,0.88748002,1.0138,0.87704003,0.90674001,0.11601,-0.27268001,-0.02672,-0.1006,0.14492001,0.99822003,0.075110003,0.01792,37524.0
18029.0,"Dearborn, Indiana",3945.6667,49501.0,0.94990999,0.0106,0.93519998,0.03049,1.00068,1.34326,0.0097899996,1.04942,0.03104,1.3749599,1.06776,1.17083,0.95893002,0.9993,0.062820002,-0.17433999,0.024739999,-0.050159998,0.11137,0.99115002,0.074639998,0.018750001,32701.0
18031.0,"Decatur, Indiana",2544.7405,26552.0,0.86707002,0.01199,0.79911,0.032570001,0.92047,1.30124,0.01271,0.88081002,0.032749999,1.33134,1.01728,1.10886,0.79837,0.81094003,0.095169999,-0.20065001,-0.00092000002,-0.086159997,0.11602,0.99471998,0.11764,0.018139999,32722.0
18033.0,"DeKalb, Indiana",3296.8906,42704.0,0.85146999,0.0103,0.78658998,0.024639999,0.90609998,1.26361,0.01165,0.89871001,0.025210001,1.28057,0.97811002,1.08333,0.77790999,0.833,0.073619999,-0.18206,-0.01116,-0.078879997,0.10528,0.98602998,0.071479999,0.0177,31563.0
18035.0,"Delaware, Indiana",10759.27,115616.0,0.75151998,0.00771,0.82498997,0.021,0.74786001,1.2431099,0.0098799998,1.02964,0.02091,1.2345901,0.82709998,1.05424,0.82868999,0.94831002,0.095810004,-0.17106,0.00447,-0.085759997,0.10829,0.99311,0.12894,0.02244,26427.0
18037.0,"Dubois, Indiana",3165.6445,42418.0,0.88872999,0.01192,0.87861001,0.025669999,0.95174003,1.42083,0.01069,0.97100002,0.025739999,1.4516,1.0755399,1.20834,0.86742002,0.89829999,0.11511,-0.20132001,-0.0129,-0.080930002,0.13302,0.99803001,0.085150003,0.016310001,42236.0
18039.0,"Elkhart, Indiana",20987.014,203604.0,0.68068999,0.0077599999,0.92004001,0.017130001,0.76642001,1.2465301,0.0090500005,1.11472,0.01692,1.30887,0.90079999,1.09884,0.94683999,1.00442,0.14918,-0.19113,0.028310001,-0.10981,0.095729999,0.98734999,0.068690002,0.01406,32101.0
18041.0,"Fayette, Indiana",2581.8215,23259.0,0.69010001,0.01247,0.64969999,0.030029999,0.68164003,1.09267,0.01538,0.74593002,0.03033,1.07622,0.77012998,0.84250998,0.65884,0.65790999,0.1149,-0.27739999,0.01387,-0.13378,0.12326,0.99703997,0.12503999,0.016209999,26776.0
18043.0,"Floyd, Indiana",6159.4604,76809.0,0.89868999,0.0084100002,0.97412002,0.022810001,0.90280998,1.40207,0.0085300002,1.23665,0.021950001,1.4195499,0.97538,1.1652499,1.04537,1.11016,0.074390002,-0.21822999,0.068159997,-0.11393,0.094860002,0.97201002,0.09003,0.01302,29448.0
18045.0,"Fountain, Indiana",2003.2787,16486.0,0.84794003,0.01336,0.80997998,0.037640002,0.89270997,1.26394,0.01393,0.86807001,0.038109999,1.25622,0.92233002,1.02696,0.77225,0.77582997,0.032109998,-0.22324,-0.048870001,-0.11889,0.12589,0.99408001,0.10129,0.02022,34183.0
18047.0,"Franklin, Indiana",2231.2549,22842.0,0.89889997,0.015690001,1.05092,0.02483,0.98765999,1.28155,0.01381,1.17233,0.02475,1.3418,1.06273,1.14732,1.05076,1.09126,0.070639998,-0.16951001,-0.00015000001,-0.07429,0.12498,0.99361002,0.088160001,0.02943,34815.0
18049.0,"Fulton, Indiana",2340.4746,20212.0,0.78792,0.0133,0.67951,0.03108,0.85231,1.20719,0.01442,0.76954001,0.031739999,1.22701,0.95258999,1.02912,0.69240999,0.69913,0.10527,-0.19228999,0.01864,-0.10071,0.11433,0.99246001,0.19777,0.01715,33194.0
18051.0,"Gibson, Indiana",3272.7571,33596.0,0.86931002,0.01169,0.95943999,0.029209999,0.92799002,1.25252,0.0114,1.02072,0.029510001,1.29381,0.98295999,1.08383,0.92403001,0.94450003,0.055920001,-0.19374,-0.038309999,-0.080700003,0.11864,0.99317002,0.14885999,0.01589,36284.0
18053.0,"Grant, Indiana",7648.3774,66944.0,0.63485998,0.0090399999,0.63765001,0.02124,0.61768001,1.20114,0.01153,0.8258,0.02162,1.1943901,0.72308999,0.96265,0.67084002,0.70818001,0.14578,-0.24073,0.049479999,-0.16609,0.10792,0.99602997,0.074100003,0.020649999,26627.0
18055.0,"Greene, Indiana",3943.5491,32295.0,0.80587,0.01196,0.69288999,0.02954,0.91058999,1.23203,0.01228,0.76791,0.029960001,1.2693,0.93892002,1.03299,0.67984998,0.69375998,0.030169999,-0.22876,-0.019169999,-0.10689,0.12396,0.99559999,0.15335999,0.018549999,33363.0
18057.0,"Hamilton, Indiana",9167.1895,316095.0,1.1047699,0.0082099997,1.36393,0.01452,1.22683,1.55191,0.0060700001,1.49974,0.01412,1.59428,1.22855,1.4028,1.36974,1.4488699,0.0014,-0.13649,0.0042400002,-0.035110001,0.092129998,0.95139998,0.10307,0.01324,35223.0
18059.0,"Hancock, Indiana",3329.3159,73830.0,0.97965997,0.0097200004,1.06177,0.0232,1.09211,1.41395,0.00832,1.1809,0.02313,1.4629,1.10298,1.2417099,1.08025,1.10732,0.0098599996,-0.17813,0.017100001,-0.066440001,0.098789997,0.96452999,0.089369997,0.016559999,31724.0
18061.0,"Harrison, Indiana",3702.4324,39712.0,0.90402001,0.01057,0.83933002,0.027960001,0.95081002,1.30158,0.01108,0.90320998,0.02805,1.29357,0.98018998,1.07468,0.81778002,0.84038001,0.02998,-0.20367999,-0.026350001,-0.074759997,0.11154,0.99010003,0.086900003,0.01732,33781.0
18063.0,"Hendricks, Indiana",6096.9468,160940.0,0.92931998,0.0089699998,1.22805,0.01608,1.11967,1.41426,0.0077300002,1.31691,0.01608,1.47216,1.1165,1.28212,1.2356,1.25506,-0.00284,-0.14822,0.00611,-0.049290001,0.097939998,0.95687997,0.098710001,0.016720001,34382.0
18065.0,"Henry, Indiana",4890.5151,48483.0,0.76604998,0.01002,0.69696999,0.024289999,0.76327002,1.1785901,0.01129,0.79904997,0.025119999,1.17475,0.83219999,0.96754998,0.70659,0.72408998,0.082829997,-0.21415,0.01362,-0.10353,0.1117,0.99334002,0.12291,0.020810001,28414.0
18067.0,"Howard, Indiana",6869.1553,82387.0,0.77929997,0.0082200002,0.87387002,0.022,0.76848,1.25169,0.0096699996,1.1044,0.022390001,1.24903,0.83174002,0.98860002,0.88191003,1.01001,0.076059997,-0.26344001,0.00911,-0.093450002,0.10482,0.99633002,0.073859997,0.017100001,28154.0
18069.0,"Huntington, Indiana",3443.0986,36378.0,0.80271,0.01166,0.7101,0.02805,0.83153999,1.27377,0.01197,0.82424998,0.02881,1.29167,0.94622999,1.0762399,0.71891999,0.71938998,0.12121,-0.20017,0.01227,-0.14577,0.10801,0.99032998,0.089639999,0.02025,29516.0
18071.0,"Jackson, Indiana",4167.2729,43938.0,0.67777997,0.01103,0.86729002,0.02758,0.71504003,1.2174799,0.0125,0.98347998,0.02715,1.25096,0.84245998,0.98228002,0.88350999,0.90789002,0.15125,-0.27353001,0.01836,-0.083250001,0.11798,0.99553001,0.080700003,0.01406,32063.0
18073.0,"Jasper, Indiana",2570.9719,33449.0,0.88543999,0.01108,0.94661999,0.028510001,0.94559002,1.27894,0.01184,1.04886,0.028969999,1.3064899,1.0108401,1.10507,0.95054001,0.96658999,0.064549997,-0.18226001,0.0041200002,-0.085110001,0.1106,0.98784,0.097790003,0.01383,39120.0
18075.0,"Jay, Indiana",2750.2424,20993.0,0.70731997,0.0133,0.65377003,0.030270001,0.70831001,1.13327,0.016559999,0.76170999,0.03046,1.13211,0.77543998,0.88494998,0.65908998,0.66057998,0.086570002,-0.27928999,0.0080700004,-0.15309,0.12924001,0.99546999,0.12642001,0.01599,31719.0
18077.0,"Jefferson, Indiana",3640.9233,32237.0,0.80694997,0.01142,0.81326002,0.02988,0.82631999,1.2648,0.01309,0.96151,0.029850001,1.26879,0.89577001,0.99883002,0.84038001,0.86381,0.077529997,-0.27028,0.032280002,-0.11311,0.11945,0.99643999,0.18449,0.023530001,32060.0
